_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
1033130217,192.168.84.158,192.168.84.159,57958.0,8080.0,7900,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130217,192.168.84.158,192.168.84.159,57958.0,8080.0,33276,2462,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130217,192.168.84.158,192.168.84.159,57958.0,8080.0,6314,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130263,192.168.84.158,192.168.84.159,57958.0,8080.0,10457,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130263,192.168.84.158,192.168.84.159,57958.0,8080.0,8231,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130263,192.168.84.158,192.168.84.159,57958.0,8080.0,7345,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130265,192.168.84.158,192.168.84.159,40752.0,8080.0,23783,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130271,192.168.84.158,192.168.84.159,40752.0,8080.0,11427,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130271,192.168.84.158,192.168.84.159,40752.0,8080.0,8887,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130276,192.168.84.158,192.168.84.159,40752.0,8080.0,8050,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130471,192.168.84.158,192.168.84.159,53144.0,8080.0,4151,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130471,192.168.84.158,192.168.84.159,53144.0,8080.0,3915,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130471,192.168.84.158,192.168.84.159,53142.0,8080.0,6377,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130471,192.168.84.158,192.168.84.159,53140.0,8080.0,7131,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130473,192.168.84.158,192.168.84.159,53144.0,8080.0,3285,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130473,192.168.84.158,192.168.84.159,53144.0,8080.0,3871,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130473,192.168.84.158,192.168.84.159,53144.0,8080.0,3410,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130473,192.168.84.158,192.168.84.159,53144.0,8080.0,8086,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130476,192.168.84.158,192.168.84.159,39822.0,8080.0,8135,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130476,192.168.84.158,192.168.84.159,39822.0,8080.0,8247,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130476,192.168.84.158,192.168.84.159,39824.0,8080.0,4251,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130476,192.168.84.158,192.168.84.159,39822.0,8080.0,9172,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130490,192.168.84.158,192.168.84.159,35954.0,8080.0,6940,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130490,192.168.84.158,192.168.84.159,35954.0,8080.0,11330,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130490,192.168.84.158,192.168.84.159,35954.0,8080.0,8241,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130490,192.168.84.158,192.168.84.159,35954.0,8080.0,7490,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130492,192.168.84.158,192.168.84.159,35954.0,8080.0,7430,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130492,192.168.84.158,192.168.84.159,35954.0,8080.0,3703,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130492,192.168.84.158,192.168.84.159,35956.0,8080.0,8727,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130492,192.168.84.158,192.168.84.159,35954.0,8080.0,5086,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130495,192.168.84.158,192.168.84.159,35956.0,8080.0,6633,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130501,192.168.84.158,192.168.84.159,35956.0,8080.0,14708,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130501,192.168.84.158,192.168.84.159,35956.0,8080.0,7266,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130507,192.168.84.158,192.168.84.159,35956.0,8080.0,10227,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130573,192.168.84.158,192.168.84.159,37648.0,8080.0,5732,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130573,192.168.84.158,192.168.84.159,37648.0,8080.0,10609,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130573,192.168.84.158,192.168.84.159,37648.0,8080.0,5218,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130573,192.168.84.158,192.168.84.159,37648.0,8080.0,3588,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130573,192.168.84.158,192.168.84.159,37650.0,8080.0,4330,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130579,192.168.84.158,192.168.84.159,37650.0,8080.0,11361,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130579,192.168.84.158,192.168.84.159,37650.0,8080.0,4455,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130579,192.168.84.158,192.168.84.159,56276.0,8080.0,4159,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130579,192.168.84.158,192.168.84.159,37650.0,8080.0,7712,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130581,192.168.84.158,192.168.84.159,56276.0,8080.0,6625,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130589,192.168.84.158,192.168.84.159,56276.0,8080.0,7151,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130589,192.168.84.158,192.168.84.159,56276.0,8080.0,8192,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130596,192.168.84.158,192.168.84.159,37336.0,8080.0,7341,2746,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130680,192.168.84.158,192.168.84.159,36066.0,8080.0,9114,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130680,192.168.84.158,192.168.84.159,36066.0,8080.0,4900,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130680,192.168.84.158,192.168.84.159,36068.0,8080.0,4772,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130680,192.168.84.158,192.168.84.159,36066.0,8080.0,3609,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130680,192.168.84.158,192.168.84.159,36066.0,8080.0,3839,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130680,192.168.84.158,192.168.84.159,36066.0,8080.0,3835,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130683,192.168.84.158,192.168.84.159,36072.0,8080.0,3406,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130683,192.168.84.158,192.168.84.159,36070.0,8080.0,4726,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130683,192.168.84.158,192.168.84.159,36070.0,8080.0,7871,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130683,192.168.84.158,192.168.84.159,36070.0,8080.0,3672,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130686,192.168.84.158,192.168.84.159,36072.0,8080.0,4893,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130686,192.168.84.158,192.168.84.159,36072.0,8080.0,6669,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130686,192.168.84.158,192.168.84.159,36072.0,8080.0,6344,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130686,192.168.84.158,192.168.84.159,36072.0,8080.0,4497,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130691,192.168.84.158,192.168.84.159,40672.0,8080.0,6254,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130698,192.168.84.158,192.168.84.159,40672.0,8080.0,8465,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130698,192.168.84.158,192.168.84.159,40672.0,8080.0,21189,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130701,192.168.84.158,192.168.84.159,40672.0,8080.0,7814,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130701,192.168.84.158,192.168.84.159,40672.0,8080.0,8869,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130705,192.168.84.158,192.168.84.159,40672.0,8080.0,6609,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130705,192.168.84.158,192.168.84.159,40672.0,8080.0,7788,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130710,192.168.84.158,192.168.84.159,40672.0,8080.0,6217,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130711,192.168.84.158,192.168.84.159,40672.0,8080.0,12499,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130717,192.168.84.158,192.168.84.159,40672.0,8080.0,6204,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130717,192.168.84.158,192.168.84.159,40672.0,8080.0,9568,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130718,192.168.84.158,192.168.84.159,40672.0,8080.0,7695,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130718,192.168.84.158,192.168.84.159,40672.0,8080.0,10315,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130763,192.168.84.158,192.168.84.159,40672.0,8080.0,5671,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130788,192.168.84.158,192.168.84.159,40672.0,8080.0,5844,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130788,192.168.84.158,192.168.84.159,40672.0,8080.0,6847,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130788,192.168.84.158,192.168.84.159,40672.0,8080.0,6658,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,4890,627,GET /catalog/2,>catalog>2,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,42624.0,8080.0,3458,620,GET /catalog/6,>catalog>6,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,3461,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,4414,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,4491,625,GET /catalog/3,>catalog>3,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,3662,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,3968,626,GET /catalog/4,>catalog>4,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,3716,633,GET /catalog/7,>catalog>7,8080.0,200.0,get,order,catalog
1033130789,192.168.84.158,192.168.84.159,40672.0,8080.0,5131,621,GET /catalog/1,>catalog>1,8080.0,200.0,get,order,catalog
1033130791,192.168.84.158,192.168.84.159,42624.0,8080.0,10731,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
1033130791,192.168.84.158,192.168.84.159,42628.0,8080.0,3788,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130791,192.168.84.158,192.168.84.159,42626.0,8080.0,4891,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130791,192.168.84.158,192.168.84.159,42624.0,8080.0,5982,633,GET /catalog/5,>catalog>5,8080.0,200.0,get,order,catalog
1033130794,192.168.84.158,192.168.84.159,42628.0,8080.0,7054,3037,GET /catalog/,>catalog>,8080.0,200.0,get,order,catalog
